fname,summary
test_399,칼리나는 차로 나무를 들이받아 학교를 빠져야 하지만 괜찮다고 클락 교수에게 말합니다. 클락 교수는 이번 주에 휴가를 요청했습니다. #Person2#는 다음 주에 클락 교수의 수업을 볼 수 있을 것이라고 했습니다. 클락교수는 감사의 뜻을 전했습니다. 그녀는 학교를 빠지지 않을 것이라고 말했습니다. 그는 내일 다시 만나기로 했습니다. 대화는 내일로 미룹니다. 클락 교수가 약속을 지켜준 것에 대해 기쁘게 응답했습니다. 그녀는 감사의 뜻을 표했습니다. 그녀는 다음 주에도 계속됩니다. 그녀는 약속을 잡았습니다.
test_400,"#Person2#는 집주인과의 문제로 세입자 권리 옹호 센터에 전화하여 수리 비용 문제로 집주인과 합의하지 못했다고 알립니다. 이에 집주인은 화가 나서 전화를 걸어 수리 비용은 지불하지 않겠다고 합니다. #Pson1#은 이에 대해 해결 방안을 찾으려 하지만 집주인의 고집으로 인해 합의에 어려움을 겪습니다. 이에 따라 두 사람은 새로운 거주지를 찾고, 집주인이 화가 나서 전화로 수리 비용 지불을 거부하는 방안을 논의합니다. 결론적으로 집주인에게 연락하기로 결정합니다."
test_401,#Person2#는 도쿄에서 온 수출 L/C로 사이유리 베즈에서 서명을 완료했습니다. 그는 서명만 하면 되었다고 말했습니다. 그녀는 만족해했습니다. 그들은 서류를 작성하기로 했습니다. 양측은 서로에게 감사의 뜻을 전했습니다. 양측은 모두 만족했습니다. 결과물은 좋았다고 했습니다. 그는 서명했습니다. 그는 만족했습니다. 그는 곧 돌아오겠다고 했습니다. 그녀는 서명했습니다. 그 결과였습니다. 그는 행복했습니다. 그는 그것을 받아들였습니다. 그녀는 만족했습니다. 그녀는 아름다웠다는 것을 느꼈습니다. 그는 떠났습니다. 그는 다시 일을 시작했습니다.
test_402,"Charlie는 Myrdal에게 지갑을 잃어버렸다고 말하며, 마지막으로 핫도그를 사러 갈 때 지갑이 있었다고 한다. 그들은 다시 가기로 한다. My rdal도 이에 동의한다. 그들은 다시 가고 싶어 한다. 결국 그들은 합의에 도달한다. 그들은 재택근무가 좋다는 것을 깨닫는다. 그들은 다시 돌아가기로 한다. 한다. 그들은 핫도그라에 가서 지갑을 찾기로 한다. 그들은 잠시 머물렀다. #Person2#는 다시 돌아와서 논의하기로 한다. 그들은 합의한다. 결론은 아니다."
test_403,"#Person1#은 설거지를 하고 싶어하고, #Peron2#는 번갈아가며 하기로 했다며 이번에는 번갈아 가며 하자고 제안합니다. #Frank가 이에 동의합니다. 그들은 다음 주에 다시 설거지하기로 결정합니다. 결국 그들은 번갈아서 하기로 합니다. Frank는 이번 주에 약속을 지키기로 결정합니다. Dina는 이를 받아들입니다. 그들은 다음 주도 함께 설거지에 대해 논의하기로 합니다. 대화는 파기하기로 합니다. 결국 Mr. Key는 동의합니다."
test_404,#Person1#과 #Pson2#는 서로에게 사랑을 고백하며 관계를 마무리합니다. 두 사람은 서로에 대한 감정을 나누며 감정을 나눈 후 헤어집니다. #Pric은 미안해합니다. 그들은 서로의 감정을 추슬러냅니다. 결국 둘은 서로 사랑한다고 인정합니다. 대화는 자연스럽게 마무리됩니다. 그들은 서로에 대해 알아가는 단계입니다. 결국 그들은 서로 사랑한다는 것을 깨닫습니다. 그들은 서로간의 감정을 표현하게 됩니다. 결론은 간단히 결혼입니다. 그들은 서로의 소개를 듣습니다. 그들은 서로의 여운에 대해 이야기합니다.
test_405,"#Person2#는 실업이 사회 문제를 일으킨다고 생각하며, 어느 정부든지 이를 효율적으로 처리하기는 어려운 상황이라고 말한다. #Ferson1#도 이에 동의한다. 두 사람은 정부의 실업 문제에 대한 대응이 어려운 상황에 대해 이야기한다. 그들은 정부의 대처에 대해서도 의견을 나눈다. 대화는 마무리된다. 그들은 실업 문제 해결을 위한 정부의 노력을 긍정적으로 평가한다. 대화는 계속 이어가기로 한다. 대화는 끝납니다. 대화는 끝났습니다. 대화는 끝난 후 정립될 예정입니다. 대화는 진행됩니다."
test_406,"#Person1#은 가면무도회 파티에 적합한 의상을 골라야 하므로 #person2#에게 조언을 구하고, 결국 그들은 쇼핑센터에서 만나기로 한다. 그들은 의상을 맡기기로 하고, 오후 10시에 만나 쇼핑센터에서 쇼핑할 예정이다. 이후 쇼핑센터로 가기로 한다. 그날 의상을 찾을 수 있을 것이다. 그들은 함께 쇼핑센터를 이용할 예정이다. 그렇게 하기로 한다. 이후 쇼핑센터에서 만나게 될 것이다. 그들은 백화점 근처 쇼핑센터에서 만날 예정이다. 쇼핑센터에서의 쇼핑센터의 위치를 결정할 예정이다. 그들은 만날 계획이다."
test_407,"#Person1#과 #Peron2#는 베이징의 밤문화를 즐기러 가기로 했습니다. 그들은 'Four and One'이라는 밴드에 대해 이야기하며, 그들은 빠른 음악에 맞춰 춤추는 것을 좋아합니다. 그들은 디스코 댄스를 하기로 결정하고, 음료와 디스코를 준비하기로 했습니다. 다음 춤은 쉴 예정입니다. 그들은 음료수를 가져올 것입니다. 그들은 춤을 추고 쉬었습니다. 그들은 다음에 함께 춤을 추기로 합니다. 그들은 다음 춤을 계획했습니다. 그들은 함께 춤을 췄습니다. 그들은 다음 춤도 계획했습니다."
test_408,"#Person1#은 자신의 농장을 소유하고 싶어하며, 농장에서 일하면서 휴식을 취하려고 합니다. #Peron2#는 농부가 되기 위해 많은 훈련이 필요하다고 말합니다. 그들은 삼촌과 함께 일하며 농장 동물들과 초록 들판도 함께 즐깁니다. 둘은 함께 주말을 보낼 계획을 세우고 있습니다. 그들은 농장에서의 휴가를 계획하고 있습니다. 그들은 도시에서의 번잡함에서 벗어나고 싶어 합니다. 그들은 함께 농장에서 휴식을 취하기로 합니다. 그들은 또한 농장의 동물들과 함께 있는 것을 좋아합니다."
test_409,"#Person2#는 #Peron1#에게 하이네켄과 버드 반 파인트, 그리고 모짜렐라 스틱을 선물로 줍니다. 그들은 가격 협상을 진행 중입니다. 결국 80달러에 거래가 성사됩니다. 가격은 테이블 6번에서 지불하기로 합니다. 가격은 120달러입니다. 가격은 80달러입니다. 이후 결정됩니다. 비용은 $1#이 지불합니다. 최종 결정으로 처리됩니다. 그 후, 두 사람은 다른 옵션들을 겹쳐집니다. 결국 둘은 남아서 다른 옵션을 찾습니다."
test_410,Mary는 #Person1#에게 어젯밤 Ann과의 다툼이 그녀의 남자친구가 계획을 잡아 여행 계획을 취소하게 했다고 말했기 때문이라고 이야기합니다. Maly는 그 상황을 이해하고 나중에 화해할 계획입니다. 두 사람은 사소한 다툼이 서로의 우정을 방해하지 않을 것이라고 생각합니다. #person2#는 나중에 전화로 화해할 것입니다. 그들은 나중에 다시 만나기로 합니다. Maria는 이에 동의합니다. Mr. Silk은 나중에 전화해서 해결하기로 합니다. 그들은 나중에 연락할 것입니다.
test_411,#Person2#가 #Peron1#에게 담배와 기념품을 판매할 수 있는 장소와 방의 위치를 안내합니다. 또한 화장실과 방의 위치에 대해서도 설명합니다. 대화는 끝날 무렵에 마무리됩니다. 그 내용입니다. 이후 둘은 대화에서 담배와 화장실의 위치에 대해 이야기를 나누었습니다. 결과는 같았습니다. 흡연실은 없었습니다. 화장실 위치도 안내받았습니다. 이에 따라 둘은 답변했습니다. 대화는 시간이었습니다. 대화는 자연스럽게 진행되었습니다. 답변은 답변이었습니다. 답변자는 답변했습니다.
test_412,"Catherine과 #Person1#은 'Fast Food Nation'이 미국식 음식의 어두운 면을 보여준다고 생각합니다. 그들은 미국의 패스트푸드 문화에 대해 논의하며, 사람들이 편리함을 추구하는 생활 방식을 반영하지 않는다고 결론지습니다. 그들은 사람들이 패스트푸드를 더 잘 활용할 수 있는 방법에 대해서도 이야기합니다. 그들은 사람들이 무지방 우유, 통밀 롤 등의 음식을 선호하고, 이동 중 음식을 먹을 때 더 느긋하게 받아들일 수 있다는 점에 동의합니다. 하지만 사람들이 이를 잘 받아들일 수 있을지 우려합니다."
test_413,"#Person1#이 버스를 타기 위해 기다리고 있습니다. #Ferson2#는 뒤쪽으로 이동해 달라고 요청하고, 1번 버스가 워싱턴 스퀘어 공원으로 가는 줄 알았으나 2번 버스가 고장 난 것을 알게 됩니다. 그들은 도착할 때 알려주기로 합니다. 요금은 상자에 넣어두었습니다. #Mr. Smith는 직접 확인하라고 권장합니다. 이는 시간 내기 위한 것입니다. 요금을 지불한 후 그들은 자리를 떠났습니다. 그들은 도착하면 확인하기로 했습니다. 그들은 그곳에 도착할 예정입니다."
test_414,"#Person1#은 9-11 테러 공격이 있던 날 베이징에 있는 자신의 부모님 댁에 있었고, 납치범들과 그들의 생명에 대한 존중이 부족했던 상황을 경험했습니다. 그는 뉴욕의 세계 무역 센터에 아는 사람을 소개하며 테러가 계획적이고 치명적일 수 있음을 설명합니다. 그들은 또한 테러 공격의 위험에 대해 논의합니다. 그들은 대화를 나눕니다. 납치범들은 계획적이며 치명적이라고 언급합니다. #Abbecca는 Norman의 집에 머물렀으며, 그들은 결국 살아남았습니다."
test_415,"Karl은 이웃 Chuck Jones를 새 이웃으로 만나고, 더 조용한 곳에서 더 넓은 공간을 갖고 싶어 미네소타까지 이사하게 되었다고 설명합니다. Churck은 이사 이유와 이사 이유를 묻습니다. Karul은 시카고에서 살 수 있었지만 시카고에서는 그럴 수 없었다고 말합니다. 또한 그들은 이사를 온 이유에 대해서도 이야기합니다. #Person1#은 그곳의 거주 조건과 이사 이유도 설명합니다. Karel은 이에 대해 질문합니다. 그녀는 이에 답변합니다."
test_416,"#Person1#은 #Pson2#가 삶은 달걀과 토스트, 오렌지 주스를 나중에 주문할 수 있도록 돕고 있습니다. #Price는 나중에 삶아진 토스트와 진하게 구운 토스트를 추가로 주문하기로 했습니다. 이후 두 사람은 각각 다른 주스를 나눠 먹었습니다. 결과는 같았습니다. 결과였습니다. 내용물은 따로 필요하지 않았습니다. 그들은 나중에 나눠 먹기로 했습니다. 결과는 만족했습니다. 내용물은 나중에 제공되지 않았습니다. 음식은 나중에 다시 나누었습니다."
test_417,Steven은 자러 가려고 하지만 #Person1#은 자지 않고 계속 자러 간다. 이후 Steveen은 지하실 문을 닫을 것을 부탁한다. 그는 강아지를 내려가게 하고 싶어하기 때문이다. 결국 두 사람은 잘 자린다. 그들은 좋은 꿈을 꾼다. Steffen은 잘 자라고 말한다. 그는 강아지에게 내려가지 않도록 한다. Butterpaper도 마찬가지다. 그는 잘 자란다. 그는 기분이 좋다. 그는 행복하게 생각한다. 그들은 함께 술을 마신다.
test_418,#Person1#과 Jane은 다음 주 월요일 오후 3시에 만나서 아이디어를 논의하기로 했습니다. 최종적으로 다음 주 화요일 오후 3시로 약속을 잡았습니다. 그들은 일정에 대해 논의하기로 하였습니다. 또한 그들은 서로에게 아이디어를 공유하기 위해 다음 주 회의 전에 만나기로 했습니다. 결과는 내일 오후 3시쯤 나올 예정입니다. 두 사람은 만남의 일정에 대해서도 논의하였습니다. 최종 결정은 내일 하기로 했습니다.
test_419,"#Person2#는 여자친구를 위한 5주년 기념 선물을 찾고 있습니다. #Ferson1#은 그녀에게 완벽한 선물을 고르기 위해 조언을 해줍니다. 결국, 그들은 Jess에게 프로포즈를 하기로 결정합니다. 그들은 약혼반지를 고르는 데 대해서도 이야기합니다. 하지만 #Free는 망설입니다. 결국, 결국, 그녀는 그에게 반지를 주기로 결정합니다. 그 후, 두 사람은 다음 주 금요일부터 다시 만나기로 합니다. #Frank는 Jess를 위한 프로포즈에 대해 이야기합니다."
test_420,"#Person1#은 오래된 Ford Pinto를 교환을 원하며 새로운 차와 연비, 그리고 가격대에 대해 문의합니다. 그들은 시승을 통해 경험을 쌓고 최종 결정을 내립니다. #Peron18은 이 차를 마음에 들어 하고 구매를 결정합니다. 그들은 운이 좋았고, 연말에 새 차를 사기로 했습니다. 그들은 새로운 차의 성능과 가격에 대해 이야기하고 시승을 마친 후 서류에 서명할 예정입니다. 그들은 가격을 흥정할 것입니다. 그들은 직접 시도해 보기로 합니다."
test_421,"#Person1#은 Ballam 씨에게 컴퓨터 엔지니어 직책을 제안하며 최저 월급으로 월 4,000 위안을 제안하였습니다. Balllam 씨는 이를 수락하고 다음 주 월요일에 시작하기로 했습니다. 그는 채용되었으며, 월요일 아침 8시 정각에 출근할 예정입니다. 그녀는 근무하게 되어 자랑스럽다고 느낍니다. 그녀는 월요일 아침에 출근할 것이라고 말합니다. 그녀는 근무하기를 자랑스럽게 여깁니다. 그녀는 가족을 부양하기 위해 월 4200 위안을 받습니다. 직원들은 곧 시작할 것입니다."
test_422,"#Person1#은 #Pson2#에게 네트워크 결제를 통해 다양한 혜택을 제공받을 수 있으며, 내부 회계가 매우 엉망이라서 모든 문제가 해결될 것이라고 설명합니다. #Price는 내일 오전 10시에 서류 작업을 끝내기로 했습니다. 선생님은 서류를 완료하기로 했습니다. 그들은 내일 아침에 10시에 만나기로 했네요. 선생님은 이미 서류 작업을 끝냈습니다. 이제 일을 시작할 예정입니다. 선생님은 곧 서류를 시작할 것입니다. 선생님은 자리에 앉기로 합니다. 선생님은 그곳에서 서류 작업을 완료하기로 합니다."
test_423,"#Person1#은 저녁으로 무엇을 먹을지 고민하고 있으며, 결국 땅콩버터와 잼 샌드위치를 만들어 먹기로 결정합니다. 그들은 얼른 먹기로 합니다. #Frank는 나중에 결정하기로 합니다. 그들은 다음 날 아침 식사도 계획하고 있습니다. Frank가 제안한 간식을 먹기로 했습니다. 그들은 내일 다시 만나기로 합니다. Dina는 이에 동의합니다. 그들은 내일 다른 음식을 먹기로 결심합니다. Freank는 이를 받아들입니다. 그들은 내일도 일을 계속하기로 합니다."
test_424,"#Person1#은 백혈구 수치를 확인하기 위해 혈액을 채취했고, #Peron2#는 검사 목적과 필요성에 대해 설명했습니다. 의사는 검사가 잘 보이게 팔에 지혈대를 감을 예정입니다. #Price는 채취가 완료되었다고 알립니다. 이제 모든 절차가 완료되었습니다. 그들은 필요한 혈액을 채집하였습니다. 그들은 절단이 완료되었다는 것을 알리기 위해 최선을 다하고 있습니다. 이는 완료된 것입니다. 이에 대한 감사의 표시로 여겨집니다."
test_425,"Steven은 #Person1#에게 전기가 나갔으니 지하실로 가서 차단함을 찾아보라고 하고, 나간 퓨즈를 풀어서 좋은 퓨즈로 교체하라고 조언합니다. 만약 안 되면 Sellers 씨는 다시 연락하겠다고 합니다. Steveen은 가능한 한 빨리 조치를 취하겠다고 약속합니다. Seller는 이를 수락하지 않으면 다시 연락할 것이라고 합니다. 그는 전화할 계획입니다. Steffen은 가스레인지를 교체해야 한다고 제안하고, Selers 씨는 이에 동의합니다. 그들은 내일 다시 연락하기로 합니다."
test_426,"Paula는 #Person2#에게 자신이 세 들어 사는 집의 집주인 Ms. Connors가 수리를 하고 비용을 월세에서 공제했음을 알리려고 한다고 말한다. 두 사람은 내일 함께 문제를 논의하기로 하고, #Prefer는 이를 도와주기로 약속한다. 그들은 내일 저녁 8시에 만나기로 합의한다. #Psef는 이에 동의한다. 그들은 함께 문제를 해결하기로 한다. 그들은 내일 밤 8시에 다시 만나기로 한다. 그 후, 그날 저녁에 있을 자신의 회의에 참석하기로 한다."
test_427,#Person1#은 열사병 걸리기 전에 수리공을 불러야 한다고 생각합니다. 하지만 #An이 맡고 있는 Dan의 업무는 매우 바쁘다고 합니다. 그들은 사무실의 열악한 상태와 차량 수리를 맡는 Dan에 대해 이야기합니다. 그들은 또한 수리공이 해야 할 업무에 대해서도 이야기합니다. #AN은 그 일을 감당할 수 있을 것이라고 생각합니다. 그러나 Dan은 자신의 업무가 더 많을 것이라고 말합니다. #Peron2#는 이에 동의하지 않습니다. 그들은 사무실 상황도 불만족스러워합니다.
test_428,"#Person1#은 해고당해 대출금을 마련하기 위해 일을 찾고 있으며, #Ferson2#는 전기공 견습생 프로그램의 공고 여부를 확인하려고 합니다. 그들은 함께 다시 확인하기로 합니다. 그들은 공고를 검토한 후 다시 확인할 것입니다. 그들은 다시 확인하는 것입니다. 그들은 서로에 대한 소개를 나눕니다. 그들은 다시 확인을 하게 됩니다. 그들은 함께 확인하기로 합의합니다. 그들은 다시 한번 확인하기로 결정합니다. 그들은 내일은 대출금을 납부할 예정입니다. 그들은 다시 만나기로 합니다. 그들은 다시 재확인을 하기로 합니다."
test_429,"#Person1#이 #Peron2#에게 사장님과의 관계와 강점에 대해 묻고, #Pre2#는 사장님의 강점이 정보 분석 능력과 어려운 상황 대처 능숙이라고 설명합니다. 또한 그들은 사장님에 대한 강점에 대해서도 이야기합니다. 대화자들은 사장님이 정보 분석 능력이 뛰어나고 어려운 상황에서도 옳은 결정을 내리기 매우 능숙하다고 의견을 나눕니다. 또한 능력 있는 사장님이라고 평가합니다. 대화자들 또한 이에 동의합니다. 대화들은 진행됩니다."
test_430,"Tang 씨는 #Person1#에게 관광 가이드 자격증 사본을 제출하고, 이번 주는 휴가로 인해 외국어 능력도 있다고 설명합니다. Tang 씨의 언어 능력에는 많은 문제가 없으며, 그의 자격증은 Youth International Travel Agency에서 일하고 있는 것으로 확인됩니다. 그는 이번 주에 휴가를 다녀왔다고 합니다. 또한 영어와 러시아어 능력을 인정받습니다. Tang 씨에게 자격증 취득을 권장합니다. #Pson 1#은 이를 지원합니다."
test_431,#Person2#는 금 시계를 보고 싶어 하지만 가격이 이미 비싸서 구매하기로 결정합니다. 그는 가격 협상을 시도하지만 합의하지 않습니다. 결국 #Ferson1#은 그 시계를 구매하기로 합니다. 가격은 천 위안이었습니다. 가격은 이미 정해졌습니다. 고객은 만족하여 가격을 깎기로 합니다. 가격은 흥정합니다. 고객은 동의합니다. 가격은 3000달러였습니다. 그는 평생 동안 유지하기로 했습니다. 가격은 4500달러였다. 고객은 이를 지불했습니다. 고객은 계약 기간 동안 계속 기다려야 했습니다. 결과는 만족했습니다.
test_432,"Tom은 Sara에게 딸의 병환을 알리고, 그의 아들 Ken을 자신의 집으로 데려가기로 도와달라고 요청합니다. 다행히도 Ken은 아직 저녁을 다 먹지 않았습니다. 두 사람은 집에서 저녁을 먹고 아이들과 함께 게임을 할 예정입니다. 그들은 서로의 집에 가서 저녁을 먹기로 했습니다. 그들은 서로의 자녀에 대해 이야기를 나눕니다. 그들은 내일도 함께 게임할 것입니다. Tom의 집은 Ken이 사용할 예정입니다. 그는 집으로 돌아와서는 저녁을 대접하기로 했습니다. Soua는 도움에 감사해합니다."
test_433,Amy는 #Person1#에게 비서 직책과 영업부에서의 경력을 설명합니다. 그녀는 현재 인사부장으로 승진한 후 다른 일을 하고 있다고 말합니다. 그녀는 급여가 낮았기 때문에 현재 일하고 있습니다. 그녀는 영업부를 떠나 영업부에 지원하고 싶어 회사를 떠났다고 합니다. 그녀는 현재 그 곳에 근무 중입니다. AMy는 비서 직책을 그만두고 영업부로 전환하고자 했습니다. 그녀는 지금 이 직장을 가지고 있습니다. 그녀는 아직 영업부 일을 하고 있습니다. 그녀는 1년 후에 영업부에 지원할 계획입니다. 그녀는 그 일을 기억하고 있습니다.
test_434,"Andrew는 #Person1#에게 자신의 외모에 만족하지 못하고 자신의 다이어트 방법을 공유하기 위해 거짓 소문을 퍼뜨립니다. #Pson2#는 자신의 정보가 스팸메일에서 얻어진 것이라며, 와후 다이어트로 인해 490달러를 절약하게 되었다고 설명합니다. 또한, 자신의 정보에 대해 설명하기 어려워하며 더 이상 믿지 않겠다고 합니다. 그러나 결국 Agreen의 집에 머무르며 새로운 습관에 적응하게 됩니다. 그는 곧 있을 생일이라는 것을 느낍니다."
test_435,"브라운 컬리지의 그렉 손더스 씨는 메리에게 대학 스포츠에 관심이 있는지 물어보고, 그녀의 풍부한 스포츠 경험을 듣고 결정을 내리기 위해 전화합니다. 메리는 곧 결정 후 알려드리겠다고 합니다. 대화 중 그녀는 배구를 하고 있다는 것을 알게 됩니다. 메리는 깊은 인상을 받습니다. 그는 곧 결정할 예정입니다. 브라운은 메리를 통해 결과를 알려주겠다고 합니다. 메리는 기쁘게 응답합니다. 브라운은 조만간 메리와 통화할 것입니다. 브라운은 서로의 스포츠에 대해 이야기할 것입니다. 대화는 자연스럽게 이어집니다. 브라운은 스포츠에 대한 관심을 표현합니다."
test_436,"#Person1#은 택시에 탑승하여 기차역까지 약 20분 동안 이동할 예정입니다. 출퇴근 시간이 아닌데도 불구하고 천천히 운전해 달라는 요청이 있었습니다. 결국, 교통 상황에 잘 적응할 수 있다는 답변을 받습니다. 대화는 매우 혼잡한 시간임을 알아냅니다. 결국, 택시는 목적지까지 운전해 주기로 결정합니다. 대화는 자연스럽게 진행됩니다. 그는 신중히 운전해 달라고 요청합니다. 이를 받아들입니다. 대화는 끝날 무렵에 이어집니다. 결국 그들은 목적지를 향하게 됩니다."
test_437,"Brian은 #Person1#에게 자신이 미국에 온 지 3주 되었고, 가족과 함께 방문했다고 말합니다. 또한 라스베가스는 한 번도 가본 적이 없다고 이야기합니다. 그녀는 출장으로 방문한 적이 없습니다. 그녀는 다른 도시를 방문한 적은 없습니다. Brown은 이곳에 대해 더 많은 것을 알고 있습니다. 그녀는 다른 사람들과의 대화도 가능합니다. 그는 또한 그곳을 방문한 경험이 있습니다. 그녀는 라스베이가스를 방문한 적도 있습니다. 그녀는 또한 여행을 다녀온 적이 있습니다. 그녀는 아직 여행도 하지 않았습니다. 그녀는 자신의 경험을 공유합니다."
test_438,#Person2#는 새로운 건강 보험에 가입하기 위해 건강검진을 받으러 의사에게 방문했습니다. 의사는 호흡에 문제가 있다고 판단하여 알레르기 및 천식 검사를 권장합니다. 의사는 검사 범위를 확대해 주기로 했습니다. 의사는 피검사를 통해 건강 상태를 확인하고자 합니다. 의사는 의사의 요청에 따라 절차를 진행하기로 했습니다. 대화는 진행됩니다. 의사는 의사가 스스로 건강 관리를 잘하고 있다고 평가합니다. 의사와 상담하며 피검사를 진행할 계획입니다. 의사는 결과에 만족해합니다. 의사의 답변이 나왔으면 합니다.
test_439,"#Person2#는 당첨되면 전 세계 여행을 계획하며, 월급 인상을 받지 않고도 된다면 밍크 코트를 사주겠다고 제안합니다. #Pson1#은 이를 받아들입니다. 그들은 맥주를 두 배로 주문하기로 결정합니다. 그들은 서로에게 더 많은 술을 마시도록 격려합니다. 그들은 합의에 도달하기 전에 함께 스카치를 마시기로 합니다. 그들은 가격을 흥정합니다. 결국 그들은 맥주의 두 배인 두 병을 구매하기로 합니다. 그들은 마침내 합의합니다. 그들은 스카치를 마시고 마셔도 좋다는 것을 알게 됩니다. 그들은 동의합니다."
test_440,"#Person1#은 아직 서른다섯 살이지만 아직 결혼할 준비가 안 된 상태입니다. 싱글 생활을 지겹다고 느끼고, 가족에 대한 부러움을 표현하며, Amy를 위험에 빠뜨릴까 봐 걱정하고 있습니다. #Frank가 그녀를 위로하며 결혼식장에 남겨두라고 설득하려 하지만, 결국 성공합니다. 그들은 서로에게 경고를 줍니다. 결국 그들은 결혼식을 올리기로 합니다. 그들은 서로 마음을 굳히며 즐겁게 대화를 나눕니다. 대화는 자연스럽게 진행됩니다. 결국, 그들은 곧 결혼식을 앞두고 마무리됩니다."
test_441,"#Person1#은 예전 명함과 동일한 디자인으로 새 명함을 인쇄하고 싶어합니다. #Frank는 일주일 후에 그 명함을 받을 수 있다고 제안하며, 7일보다는 3일이 더 좋다고 합니다. 비용으로 더 저렴할 것 같다고 생각합니다. 그러나 추가 비용은 포함되지 않습니다. 결국 생각해보니 7일 후에 주문을 받을 수 있다는 결론이 나옵니다. 추가 비용으로는 20달러가 청구됩니다. 결국에는 약간의 추가 비용이 든다는 것이죠. 결국 그렇게 결정합니다. 비용은 나중에 지불하기로 합니다. 문제는 나중에 해결됩니다."
test_442,"#Person1#은 여행 준비 중이며, 브라이언은 6시까지 체크인하고 공항에서 전무님을 만나러 올 예정입니다. 회의는 정오에 시작된다고 합니다. 브라이언에게 프로그램 준비를 도와주기로 합니다. 그들은 오늘 일을 시작하기로 했습니다. 브라이언의 여행 준비가 완료되었는지 확인하기 위해 출발 전 프로그램을 챙기기로 했습니다. 회의가 시작되기 전 프로그램을 준비하기로 했습니습니다. 또한 오늘은 일을 시작할 계획을 세웠습니다. 이를 승인했습니다. 이에 따라 둘은 작별 인사를 나누었습니다. 결과물은 좋았습니다.습니다."
test_443,"Paul은 #Person1#에게 추수감사절 저녁에 함께 가자고 초대했지만, 그들은 일정이 바빠서 초대를 받을 수 없었습니다. 그래서 그들은 호박 파이와 와인 한 병을 가져가기로 했습니다. Paill은 여동생이 디저트로 추천한 것을 감사하게 여깁니다. 그들은 함께 호박 파이를 만들고, 소개를 들은 후 함께 와인을 마시기로 합니다. 그들은 좋은 와인 한 병도 가져갑니다. 그들은 또한 호박을 나누기로 합니다. 그것으로 해결됩니다."
test_444,"존은 이번 주말에 수잔에게 사촌의 대학 캠퍼스 방문을 도와달라고 요청하지만, 수잔은 3년 동안 그녀를 보지 못했습니다. 그들은 토요일 오전 11시에 일을 가는 길에 #Person1#을 데리러 가는 계획을 세우기로 했습니다. 그들은 눈보라가 오면 전화하기로 했습니다. 날씨 예보에 따라 다시 작전할 계획입니다. 그들은 금요일 밤에 날씨 예보가 확실해질 가능성에 대해 이야기합니다. 그들은 다시 논의하기로 합니다. 그렇게 하기로 했습니다. 내일 눈이 올 예정입니다. 만약 그렇게 되면 그들은 귀가하게 될 것입니다. 경찰이 출동할 예정입니다."
test_445,"#Person1#은 Ben에게 저녁 수업에 대한 정보를 요청합니다. Ben은 사진 강좌가 비싸다고 느끼며, 이탈리안 와인 강좌보다는 $40 저렴하다고 말합니다. 그들은 오늘 아침에 인도 저녁 파티를 열기로 합니다. Ben이 제안한 저녁 수업이 성공할지 확신하지 못하지만, 내일 직접 전화하기로 합니다. 그는 오늘 밤에 전화할 예정입니다. Ben을 설득하기로 합니다. 그들은 내일 아침에 전화할 것입니다. 그날은 아무도 없을 것입니다. 그래서 그들은 오늘 저녁 인도를 저녁 파티에 함께 갈 예정입니다. 이를 논의하기로 합니다."
test_446,#Person1#은 지난 수요일에 피자 익스피리언스와 스테이크하우스에 갔었는데 이번에는 킹피셔에 가기로 결정했습니다. 이유는 목요일에 문을 닫기 때문입니다. 그러나 #Persettake는 내일 저녁에 다시 가기로 했습니다. 왜냐하면 목요일에는 문을 열지 않기 때문입니다. 이에 따라 두 사람은 캐럿츠로 가기로 했기 때문입니다. 그래서 두 사람은 다른 식사 방법을 찾았습니다. 결론적으로 두 사람은 내일 밤으로 정했습니다. 최종적으로 갈 수도 있었습니다.
test_447,"Gene은 운전면허 시험에 참가하기 위해 LA에서 일하게 되었고, 시험에 합격하여 차를 구매할 계획입니다. 그는 #Person1#에게 자신의 안전 기능이 있는 차를 선택했다고 말합니다. Genie의 토요타도 그 기능 있다고 언급합니다. 또한, 후방 카메라와 차선을 변경할 수 있는 기능을 제공한다고 설명합니다. #person2#는 자신의 토요타에도 그 기능이 있다고 소개합니다. 또한, 운전자에게 방향 변경과 차선 변경을 알 수 있도록 안내합니다. 이는 매우 편리하다고 합니다."
test_448,#Person2#는 펜을 갈색 케이스에 넣어주고 부드럽게 써지는 것을 구매하기로 결정합니다. #Ferson1#은 현금으로 결제할 계획입니다. #Pson2다는 이 펜이 현금보다 낫다고 판단하여 카드로 구매하게 됩니다. 결국 구매는 현금으로 결정합니다. 그것에 대한 자세한 정보를 제공합니다. 그 후 Mrs. Miller의 반응에 따라 구매가 완료됩니다. 가격은 신용카드로 결정됩니다. 최종 결정은 나중에 하기로 합니다. 그 후 결정합니다.
