fname,summary
test_423,#Person1#은 배가 고프지만 무엇을 먹을지 모릅니다. #Ferson2#는 땅콩버터와 잼 샌드위치를 만들어 먹으라고 제안합니다. 그들은 결국 간식을 먹기로 결정합니다. 그들은 다음 날 점심에 다시 만나기로 합니다. 그들은 함께 저녁을 먹기로 합니다. 그러고 나서 그들은 간식에 대해 이야기합니다. 그들은 나중에 무엇을 먹을지에 대해서도 논의합니다. 그들은 합의합니다. 그들은 음식에 대한 의견을 나눕니다. 그들은 다음 주 목요일에 만날 예정입니다. 그들은 저녁에 먹을 음식에 대해 이야기하고 있습니다. 그들은 내일은 더 많은 것을 먹기로 결심합니다. 그들은 저녁 식사 계획도 합니다. 그들은 결국 동의합니다. 그들은 간식을 먹고 다음 날은 저녁 식사 계획에 대해서도 이야기합니다.
test_424,"#Person1#은 백혈구 수치를 확인하기 위해 혈액을 채취했고, #Peron2#는 검사 목적과 필요성에 대해 설명했습니다. 의사는 검사가 잘 보이게 팔에 지혈대를 감을 예정입니다. #Price는 채취가 완료되었다고 알립니다. 이제 모든 절차가 완료되었습니다. 그들은 필요한 혈액을 채집하였습니다. 그들은 절단이 완료되었다는 것을 알리기 위해 최선을 다하고 있습니다. 이는 완료된 것입니다. 이에 대한 감사의 표시로 여겨집니다. 환자는 아직 채취하지 않았습니다. 이에 따라 환자는 추가 절개를 해야 합니다. 환자는 남아 있습니다. 이에 따라 정맥을 삽입할 예정입니다. 이 절개를 할 것입니다. 환자는 이제 절개를 완료했습니다."
test_425,"Steven은 #Person1#에게 전기가 나갔으니 지하실로 가서 차단함을 찾아보라고 하고, 나간 퓨즈를 풀어서 좋은 퓨즈로 교체하라고 조언합니다. 만약 안 되면 Sellers 씨는 다시 연락하겠다고 합니다. Steveen은 가능한 한 빨리 조치를 취하겠다고 약속합니다. Seller는 이를 수락하지 않으면 다시 연락할 것이라고 합니다. 그는 전화할 계획입니다. Steffen은 가스레인지를 교체해야 한다고 제안하고, Selers 씨는 이에 동의합니다. 그들은 내일 다시 연락하기로 했습니다. 수도꼭지는 교체하지 않으면 안 될 것 같다고 합니다. 만약 문제가 해결되지 않을 경우 Selles 씨는 다시 전화하겠다고 했습니다. Stefen은 계속해서 연락하겠다고 했기 때문입니다."
test_426,"Paula는 #Person2#에게 집주인 Ms. Connors가 수리를 위해 비용을 월세에서 공제했으나 그녀가 월세를 전액 내지 않았다고 주장하며 쫓아내겠다고 위협하고 있다고 설명한다. #Prish는 이에 대해 도와주겠다고 약속하고, 저녁에 함께 만나기로 약속한다. 이후, Paul은 고마워한다. 그녀는 그를 위로한다. Pail은 그의 도움에 감사한다. 그는 내일 저녁 8시에 Massive를 만나기로 한다. Pati는 그 자리에 함께 가겠다고 한다. 대화에 함께 참석할 예정이다. 그들은 함께 저녁에 집에 갈 것이라고 생각한다. 그날 저녁에 다시 만나기로 했기 때문이다. Paq는 그 후, 그들은 만날 약속을 잡는다."
test_427,#Person1#은 열사병 걸리기 전에 수리공을 불러야 한다고 생각합니다. 하지만 #An이 맡고 있는 Dan의 업무는 매우 바쁘다고 합니다. 그들은 사무실의 열악한 상태와 차량 수리를 맡는 Dan에 대해 이야기합니다. 그들은 또한 수리공이 해야 할 업무에 대해서도 이야기합니다. #AN은 그 일을 감당할 수 있을 것이라고 생각합니다. 그러나 Dan은 자신의 업무가 더 많을 것이라고 말합니다. #Peron2#는 이에 동의하지 않습니다. 그들은 사무실 상황도 불만족스러워합니다. 그들은 수리공을 고용하기로 결정합니다. 그들은 함께 일손을 돕기로 합니다. 그들은 또한 수도꼭지를 고치기로 해결하기로 합니다. 하지만 이 사무실은 여전히 어려움을 겪고 있습니다.
test_428,"#Person1#은 해고당해 대출금을 마련하기 위해 일을 찾고 있으며, #Ferson2#는 전기공 견습생 프로그램의 공고 여부를 확인하려고 합니다. 그들은 함께 다시 확인하기로 합니다. 그들은 공고를 검토한 후 다시 확인할 것입니다. 그들은 다시 확인하는 것입니다. 그들은 서로에 대한 소개를 나눕니다. 그들은 다시 확인을 하게 됩니다. 그들은 함께 확인하기로 합의합니다. 그들은 다시 한번 확인하기로 결정합니다. 그들은 내일은 대출금을 납부할 예정입니다. 그들은 다시 만나기로 합니다. 그들은 다시 재확인을 하기로 합니다. 그들은 약속을 실행하기로 합니다. 그때는 서로의 희망에 대해 논의하기로 합니다. 그러고 나서 그들은 다시 점검하기로 합니다. 전자는 아직 대출금 납부 관련 일을 할 계획입니다. 그들은 대출금 관련 일을 하고 싶다고 이야기합니다."
test_429,"#Person1#이 #Peron2#에게 사장님과의 관계와 강점에 대해 묻고, #Pre2#는 사장님의 강점이 정보 분석 능력과 어려운 상황 대처 능숙이라고 설명합니다. 또한 그들은 사장님에 대한 강점에 대해서도 이야기합니다. 대화자들은 사장님이 정보 분석 능력이 뛰어나고 어려운 상황에서도 옳은 결정을 내리기 매우 능숙하다고 의견을 나눕니다. 또한 능력 있는 사장님이라고 평가합니다. 대화자들 또한 이에 동의합니다. 대화들은 진행됩니다. 그들은 사장님은 정보 분석 능력, 능숙함, 그리고 능숙함을 나타냅니다. 대화자들은 강점에 대해서는 언급하지 않습니다. 대화자들은 또한 강점도 언급합니다. 그들은 강점은 무엇이라고 생각하십니까? 질문에 답변합니다."
test_430,"#Person1#이 Tang 씨의 서류와 자격증을 확인합니다. Tang 씨는 Youth International Travel Agency에서 일하고 있으며, 영어와 러시아어 두 가지 언어를 구사하고 있습니다. 그는 이번 주는 휴가로 외국어는 할 수 없습니다. Tang 씨가 대신 서빙합니다. 그는 영어로 러시아어만 가능하다고 말합니다. 그는 이번 주 휴가를 다녀오며 Tang 씨에게 외국어 능력을 물어봅니다. Tang 씨와 대화하는 대화도 진행됩니다. Tob 씨는 이에 대해 기쁘게 응답합니다. Tong 씨는 감사의 뜻을 전합니다. 그는 다음 주에는 휴가를 갈 예정입니다. Tang 씨를 포함해 총 다섯 가지 언어의 외국어가 가능하다고 답합니다."
test_431,#Person2#가 금 시계를 보고 싶어 했으나 가격이 높아서 흥정을 거부하였습니다. 결국 두 사람은 가격 인하를 합의하였습니다. 그는 오늘 중으로 구매하기로 했습니다. 가격은 천 위안이었습니다. 고객은 예상보다 비싸다고 생각하여 가격을 깎아줄 수 없다고 했습니다. #Frank는 동의하였습니다. 결과는 만족스러웠습니다. 그는 구매하기로 결정했습니다. 가격은 천 원이었습니다. 그는 시간 내에 구매할 예정입니다. 고객은 계약 완료에 도달할 것입니다. 고객은 순금 시계를 구매하기로 하였습니다. 그는 가격은 이미 지불했습니다. 고객은 결과에 만족합니다. 고객은 만족했습니다. 그는 향후 추가 수수료 지불을 계획하고 있습니다. 고객은 이를 구매하기로 합니다. 고객은 이에 동의했습니다. 그는 내일도 구매할 것입니다.
test_432,"Tom은 Sara에게 자신의 딸 Maria가 열이 있어 병원에 데려가겠다고 알리고, 저녁 식사를 함께하자고 제안합니다. Ken은 아직 저녁을 먹지 못했습니다. 그들은 내일 저녁에 함께 게임도 하기로 합니다. Ken의 역할은 맡기로 합니다. 둘은 함께 일을 할 예정입니다. Ken이랑 게임도 할 것입니다. #Person1#은 이에 동의합니다. 그들은 저녁을 함께 하기로 합니다. 그들은 내일 Ken과 함께 게임을 하기로 합니다. 일요일에도 계속됩니다. Ken 문제는 해결됩니다. 그들은 일요일에 집에서 게임하기로 합니다. 일요일은 일요일입니다. 일요일은 토요일이기 때문입니다. 일요일에는 일요일은 공휴일입니다. 그들은 일요일은 오후 5시 30분에 다시 만나기로 합니다."
test_433,Amy는 #Person1#에게 비서 직책과 영업부에서의 경력을 설명합니다. 그녀는 현재 인사부장으로 승진한 후 다른 일을 하고 있다고 말합니다. 그녀는 급여가 낮았기 때문에 현재 일하고 있습니다. 그녀는 영업부를 떠나 영업부에 지원하고 싶어 회사를 떠났다고 합니다. 그녀는 현재 그 곳에 근무 중입니다. AMy는 비서 직책을 그만두고 영업부로 전환하고자 했습니다. 그녀는 지금 이 직장을 가지고 있습니다. 그녀는 아직 영업부 일을 하고 있습니다. 그녀는 1년 후에 영업부에 지원할 계획입니다. 그녀는 그 일을 기억할 수 있을 것입니다. 그녀는 지금 일하고 있습니다. 그는 현재 일하고 있는 곳도 있습니다. 그녀는 그곳에서 일하고 있습니다. 그녀의 급여는 약 1년의 급여를 훨씬 더 받을 수 있습니다. 그녀는 그 직장은 급여가 적당하다고 생각합니다.
test_434,"Andrew는 #Person1#에게 자신이 뚱뚱하다고 느끼지만 솔직하게 말해서 체중이 많이 빠진다고 느낀다고 말한다. 그는 최근 스팸메일에서 정보를 찾아내고 와후 다이어트를 시작했다고 설명한다. #Pre1#은 그가 만족하는지 확신하지 못한다. 이후 그녀는 자신의 블로그에 글을 게시하고, 그곳에서 490달러의 사기를 당했다고 생각한다. 하지만 이는 거짓 소문을 퍼뜨린 것에 불과하다. 대화는 겉으로는 잘 들떠 있지만 실제로는 그렇지 않다고 느낀다. 그는 여전히 스팸 메일을 읽으며 살을 빼기 위해 노력한다. 그는 곧잘 규칙적인 생활을 유지하며 느긋하게 지낸다. 그는 최근에야 겨우 5%의 체중을 감량했다."
test_435,"브라운 컬리지의 그렉 손더스 씨는 메리에게 대학 스포츠에 관심이 있는지 물어보고, 그녀의 풍부한 스포츠 경험을 듣고 결정을 내리기 위해 전화합니다. 메리는 곧 결정 후 알려드리겠다고 합니다. 대화 중 그녀는 배구를 하고 있다는 것을 알게 됩니다. 메리는 깊은 인상을 받습니다. 그는 곧 결정할 예정입니다. 브라운은 메리를 통해 결과를 알려주겠다고 합니다. 메리는 기쁘게 응답합니다. 브라운은 조만간 메리와 통화할 것입니다. 브라운은 서로의 스포츠에 대해 이야기할 것입니다. 대화는 자연스럽게 이어집니다. 브라운은 스포츠에 대한 관심에 따라 메리는 배구도 함께 하기로 합니다. 메리의 스포츠 경기를 관람하기로 합니다. 브라운은 배구 경기를 관람할 예정입니다. 메리는 경기 결과를 곧 결정 후에는 알려지겠다고 약속합니다."
test_436,"#Person1#은 택시에 탑승하여 기차역까지 약 20분 동안 이동할 예정입니다. 출퇴근 시간이 아닌데도 불구하고 천천히 운전해 달라는 요청이 있었습니다. 결국, 교통 상황에 잘 적응할 수 있다는 답변을 받습니다. 대화는 매우 혼잡한 시간임을 알아냅니다. 결국, 택시는 목적지까지 운전해 주기로 결정합니다. 대화는 자연스럽게 진행됩니다. 그는 신중히 운전해 달라고 요청합니다. 이를 받아들입니다. 대화는 끝날 무렵에 이어집니다. 결국 그들은 목적지를 향하게 됩니다. 대화는 마무리됩니다. 자리로 돌아갑니다. 그는 곧 갈 예정입니다. 대화 후 그들은 목적지는 기차역으로 가기로 합니다. 그는 기차역에 도착합니다. 그 후 정차역으로 안내를 받습니다."
test_437,"Brian은 #Person1#에게 자신이 미국에 온 지 3주 되었고, 가족과 함께 방문했다고 말합니다. 또한 라스베가스는 한 번도 가본 적이 없다고 이야기합니다. 그녀는 출장으로 방문한 적이 없습니다. 그녀는 다른 도시를 방문한 적은 없습니다. Brown은 이곳에 대해 더 많은 것을 알고 있습니다. 그녀는 다른 사람들과의 대화도 가능합니다. 그는 또한 그곳을 방문한 경험이 있습니다. 그녀는 라스베이가스를 방문한 적도 있습니다. 그녀는 또한 여행을 다녀온 적이 있습니다. 그녀는 아직 여행도 하지 않았습니다. 그녀는 자신의 지역도 방문하지 않았습니다. 아내는 그곳에 대해 잘 알지 못합니다. Barry는 그곳에 대해 모르고 있습니다. 아내는 출장 중에 방문한 적은 없었습니다. 그녀는 그녀는 그곳에서 무엇을 했는지는 기억하지 못합니다."
test_438,"#Person2#는 새로운 건강 보험에 가입하기 위해 의사의 도움을 받아 연례 건강검진을 받으러 옵니다. 의사는 호흡에 문제가 있다고 판단하여 피검사를 권장하며, 자신의 건강 관리를 잘하고 있다고 말합니다. 검사에 만족하고 있습니다. 의사는 자신의 결과가 좋기를 희망합니다. 의사는 이를 확인하겠다고 합니다. 의사는 의사의 조언을 따르기로 합니다. 의사와 상담 후 답변을 받습니다. 의사는 스스로 건강 관리하도록 하라고 권합니다. 이에 의사는 동의합니다. 그럼 저도 결과에 만족합니다. 의사가 대답합니다. 의도는 그것입니다. 의사는 대답합니다. 의사 선생님은 스스로의 건강 관리 능력을 보여주길 바랍니다. 의치는 스스로에게 맡기겠습니다. 의사는 자신에게는 그러길 것입니다. 의사는 긍정적으로 응답합니다."
test_439,"#Person2#는 당첨되면 전 세계 여행을 계획하며, 월급 인상을 받지 않고도 된다면 밍크 코트를 사주겠다고 제안합니다. #Pson1#은 이를 받아들입니다. 그들은 맥주를 두 배로 주문하기로 결정합니다. 그들은 서로에게 더 많은 술을 마시도록 격려합니다. 그들은 합의에 도달하기 전에 함께 스카치를 마시기로 합니다. 그들은 가격을 흥정합니다. 결국 그들은 맥주의 두 배인 두 병을 구매하기로 합니다. 그들은 마침내 합의합니다. 그들은 스카치를 마시고 마셔도 좋다는 것을 알게 됩니다. 그들은 행복해질 것입니다. 그들은 모두 돈을 더 벌기 위해 노력합니다. 그들은 맥주 한 잔을 더 마시기로 결심합니다. 그들은 서로의 자격이 있음을 깨닫습니다. 그들은 행복을 느끼며 즐겁게 술을 마신 후 다른 음식을 먹기로 합니다."
test_440,"#Person1#은 아직 서른다섯 살이지만 아직 결혼할 준비가 안 된 상태입니다. 싱글 생활을 지겹다고 느끼고, 가족에 대한 부러움을 표현하며, Amy를 위험에 빠뜨릴까 봐 걱정하고 있습니다. #Frank가 그녀를 위로하며 결혼식장에 남겨두라고 설득하려 하지만, 결국 성공합니다. 그들은 서로에게 경고를 줍니다. 결국 그들은 결혼식을 올리기로 합니다. 그들은 서로 마음을 굳히며 즐겁게 대화를 나눕니다. 대화는 자연스럽게 진행됩니다. 결국, 그들은 곧 결혼식을 치루게 됩니다. 그들은 서로의 감정을 확인하게 됩니다. 그 후 그들은 감정싸움을 끝냅니다. Ammy가 등장하는 것을 피하려고 한 후 그들은 긴장하게 될 것입니다. 결국 그들은 서둘러 결혼하기로 결정합니다."
test_441,#Person1#은 본인의 옛 명함과 동일한 서류를 인쇄해달라고 요청합니다. #Peron2#는 일주일 후에 인쇄가 완료될 것이라고 안내합니다. 추가 비용으로 7일보다는 3일이 더 적합하다고 제안합니다. 하지만 약간의 추가 비용이 발생할 수 있다고 설명합니다. 결국 두 사람은 동의합니다. 비용 절감에 대한 추가 비용에 대해 논의합니다. 최종적으로 3일 후에 새 명함을 받는 것으로 합의합니다. 결과는 7일 후에 나옵니다. 비용 절감 효과. 하지만 추가 비용은 발생할 수 있습니다. 이는 시간적 여유로움 부족으로 인해 발생합니다. 이는 추후 고려할 문제입니다. 비용의 추가 비용이라는 점은 언급되지 않습니다. 이는 추후 논의하기로 합니다. 최종 결정됩니다. 비용은 더 저렴한 비용으로 처리됩니다. 문제는 추후 결정할 것입니다.
test_442,"#Person1#은 여행 준비 중이며, 브라이언은 6시까지 체크인하고 공항에서 전무님을 만나러 올 예정입니다. 회의는 정오에 시작된다고 합니다. 브라이언에게 프로그램 준비를 도와주기로 합니다. 그들은 오늘 일을 시작하기로 했습니다. 브라이언의 여행 준비가 완료되었는지 확인하기 위해 출발 전 프로그램을 챙기기로 했습니다. 회의가 시작되기 전 프로그램을 준비하기로 했습니습니다. 또한 오늘은 일을 시작할 계획을 세웠습니다. 이를 승인했습니다. 이에 따라 둘은 작별 인사를 나누었습니다. 결과물은 좋았습니다. 결과물을 받았습니다. 그는 이제 업무를 시작하기로 하였습니다. 대화는 끝났습니다. 이제 미팅을 시작하기로 결정했습니다. 이제 오늘 일은 시작하자. 그는 프로그램을 준비할 것입니다. 이제 오늘 일의 시작은 끝났습니다."
test_443,"Paul은 #Person1#에게 추수감사절 저녁에 함께 가자고 초대했지만, 그들은 일정이 바빠서 초대를 받을 수 없었습니다. 그래서 그들은 호박 파이와 와인 한 병을 가져가기로 했습니다. Paill은 여동생이 디저트로 추천한 것을 감사하게 여깁니다. 그들은 함께 호박 파이를 만들고, 소개를 들은 후 함께 와인을 마시기로 합니다. 그들은 좋은 와인 한 병도 가져갑니다. 그들은 또한 호박을 나누기로 합니다. 그것으로 해결됩니다. 대화는 마무리됩니다. 그들은 즐겁게 즐겁게입니다. 그들은 저녁 식사에 만족해합니다. 그들은 다음 주에 할 일을 계획하고 있습니다. Pail은 여동생은 참석할 예정입니다. 그들은 맛있는 음식을 준비하기로 합니다."
test_444,"존은 이번 주말에 수잔에게 사촌의 대학 캠퍼스 방문을 도와달라고 요청하지만, 수잔은 3년 동안 그녀를 보지 못했습니다. 그들은 토요일 오전 11시에 일을 가는 길에 #Person1#을 데리러 가는 계획을 세우기로 했습니다. 그들은 눈보라가 오면 전화하기로 했습니다. 날씨 예보에 따라 다시 작전할 계획입니다. 그들은 금요일 밤에 날씨 예보가 확실해질 가능성에 대해 이야기합니다. 그들은 다시 논의하기로 합니다. 그렇게 하기로 했습니다. 내일 눈이 올 예정입니다. 만약 그렇게 되면 그들은 귀가하게 될 것입니다. 그들은 내일 일이 잘 되길 바꿉니다. 내일의 일이 잘 되기를 기대합니다. 그러나 내일 날씨가 더 잘 되면 다시 연락하기로 하였습니다. 왜냐하면 눈이 오지 않을 수도 있기 때문입니다. 이는 예보에 근거한 것이었기 때문입니다."
test_445,"#Person1#은 Ben에게 저녁 수업에 대한 정보를 요청합니다. Ben은 사진 강좌가 비싸다고 느끼며, 이탈리안 와인 강좌보다는 $40 저렴하다고 말합니다. 그들은 오늘 아침에 인도 저녁 파티를 열기로 합니다. Ben이 제안한 저녁 수업이 성공할지 확신하지 못하지만, 내일 직접 전화하기로 합니다. 그는 오늘 밤에 전화할 예정입니다. Ben을 설득하기로 합니다. 그들은 내일 아침에 전화할 것입니다. 그날은 아무도 없을 것입니다. 그래서 그들은 오늘 저녁 인도를 저녁 파티에 함께 갈 예정입니다. 그들은 오늘 밤 인도 음식을 먹기로 했습니다. 내일은 아무도 없었습니다. 오늘 아침에 전화하기로 했습니다. 오늘 저녁은 아무도 없어서, 내일은 혼자 남아 있을 것입니다. 그래서 오늘 저녁을 함께 인도의 저녁 파티는 성공할 것입니다."
test_446,"#Person1#은 지난 수요일에 피자 익스피리언스를 갔었는데 이번에는 스테이크하우스로 가자고 제안합니다. 그러나 #Ferson2#는 브리짓은 고기를 먹지 않으며, 아서가 생선을 먹을 수 있다고 하여 갈 수 없다고 합니다. 결국 그들은 캐럿츠에 가기로 결정합니다. 내일 저녁 식사에 함께 가기로 합니다. 목요일은 문을 열지 않습니다. 대신 저녁에 식사할 장소를 찾기로 합니다. 그들은 내일 저녁에 만나기로 합니다. 둘은 서로 원하는 음식을 먹기 위해 서두릅니다. 결국 둘은 동의합니다. 그들은 내일 점심 식사를 함께 먹기로 합니다. 그러던 중, 결국 내일 저녁 식사하기로 결정합니다. 그들은 다음 날 저녁 식사 날짜는 목요일로 정해졌습니다."
test_447,"Gene은 운전면허 시험에 참가하기 위해 LA에서 일하게 되었고, 시험에 합격하여 차를 구매할 계획입니다. 그는 #Person1#에게 자신의 안전 기능이 있는 차를 선택했다고 말합니다. Genie의 토요타도 그 기능 있다고 언급합니다. 또한, 후방 카메라와 차선을 변경할 수 있는 기능을 제공한다고 설명합니다. #person2#는 자신의 토요타에도 그 기능이 있다고 소개합니다. 또한, 운전자에게 방향 변경과 차선 변경을 알 수 있도록 안내합니다. 이는 매우 유용한 방법이라고 합니다. Geni 역시 그 기능을 고려하고 있음을 설명합니다. 그녀는 또한 설명합니다. 이는 자신의 선택에 만족했기 때문입니다. Genet도 그 기능을 고려할 만합니다. Gende는 이에 동의합니다."
test_448,#Person2#는 펜을 갈색 케이스에 넣어주고 부드럽게 써지는 것을 구매하기로 결정합니다. #Ferson1#은 현금으로 결제할 계획입니다. #Pson2다는 이 펜이 현금보다 낫다고 판단하여 카드로 구매하게 됩니다. 결국 구매는 현금으로 결정합니다. 그것에 대한 자세한 정보를 제공합니다. 그 후 Mrs. Miller의 반응에 따라 구매가 완료됩니다. 가격은 신용카드로 결정됩니다.
test_449,"#Person2#는 자신의 회사 기금 모금 행사가 잘 되었다고 생각하며, 암 연구에 기여할 수 있는 마라톤을 후원하여 많은 돈을 모을 수 있었다고 설명합니다. 이러한 후원 덕분에 얻은 노출이 지역 사회에서 우리 이미지에 큰 도움이 되었다고 합니다. 다른 회사에도 좋은 일이 있다고 생각합니다. #Peron2b는 이러한 후원 행사로 얻은 수익이 지역 사회에 긍정적인 영향을 미쳤다고 언급합니다. 그는 또한 광고 캠페인만큼 성과를 거뒀다고 평가합니다. 이 외에도 좋은 일에도 기금을 모금할 수 있었다고 언급합니다. #person1#은 이를 긍정적으로 평가합니다. 이는 자신에게는 좋은 일들에 기금을 모으는 것이 더 낫다고 생각합니다."
test_450,"#Person2#는 #Peron1#에게 퀸즈 로드를 따라 힐튼 호텔에서 오른쪽으로 가고, 성당을 지나 피크 트램이 바로 앞에 있다는 것을 알려줍니다. 그리고 나서 연필을 가지고 다시 말해달라고 요청합니다. #Pression1#은 그 요청을 처리하는 데 많은 시간이 걸립니다. #Pson2샵는 계속해서 질문을 하고, 답변 중에 몇 가지 질문을 하고 있습니다. 결국 대화는 마무리됩니다. 질문은 자연스럽게 진행됩니다. 대화는 자연스럽게 진행되었지만, 질문은 계속 이어집니다. 결국 질문은 마무리되었습니다. 답변은 자연스럽게 답변은 마무리되었고, 답변은 간단히 답변으로 이어졌습니다. 내용물은 작성하기로 했습니다. 대화는 대화는 진행되었습니다."
test_451,#Person2#는 여사에게 전통 중국 공예품을 보여주며 백단향 부채를 추천합니다. 여사는 그 상품의 향과 가격에 만족하여 구매를 결정합니다. 또한 여사는 작은 부채 두 개와 큰 부채를 추가로 요청합니다. 여사의 설명을 들은 여사는 만족해합니다. 그녀는 다른 상품이 있는지 묻습니다. 여사는 이를 수락합니다. 그녀는 다시 방문할 예정입니다. 여사는 이에 대해 확답을 하지 않습니다. 그녀는 계속해서 질문을 합니다. 여사는 대답하지 않습니다. 여사가 떠난 후 여사는 답변을 떠납니다. 여사는 백단향을 향긋한 부채를 선물로 받습니다. 그녀는 그것을 구매하기로 결정합니다. 그녀는 그녀도 감사의 뜻을 전합니다. 그녀는 가격은 9백삼십 위안에 불과합니다.
test_452,"#Person2#는 #Peron1#에게 회사에 영향을 미치는 외부 요인과 내부 요인의 중요성에 대해 설명합니다. 내부 요인은 인적 자원, 팀워크, 혁신 정신, 그리고 부서 간의 조정입니다. 내부 요인에는 인적 자원과 팀워크가 포함되어 있습니다. 또한, 내부 요인을 기반으로 한 팀워크와 리더의 결속에 대해서도 언급합니다. 대화는 마무리됩니다. #Andy Melissa는 이에 대해 감사히 여깁니다. #Freezi는 내부 요인이 더 중요하다는 의견을 남깁니다. 그는 내부 요인에 대해 언급하며 내부 요인이 인적 자원은 인적 자원이 중요하다고 언급합니다. 그녀는 내부 요인으로 인재는 인적 자원의 중요성을 강조합니다."
test_453,"#Person1#은 준비 회의를 오늘 오후 2시에 시작할 예정이며, 3시에 가기로 했습니다. 또한 이 작업에 1년이 걸리지 않을까 생각하지만, 아직 정확하지 않다고 느낍니다. #Ferson2#는 아직 시간이 더 필요하다고 말합니다. 그들은 작업에 얼마나 시간이 필요할지에 대해서도 이야기합니다. #Free는 동의합니다. 그들은 내일 만나기로 합니다. 그들은 다음 회의에 참석할 예정입니다. 그 후 그들은 다시 만날 계획입니다. 대화는 10시로 잡히게 됩니다. 대화는 자연스럽게 진행됩니다. 그들은 내일 오전 10시에 만나기로 결정합니다. 이어서 다음 회의는 3시에 만날 예정입니다. 작업에는 1년은 더 시간이 소요됩니다. 그 후는 1년은 걸린다는 이야기가 오고가는 대화도 오고 갈 예정입니다."
test_454,"#Person2#는 하루 동안의 자연 경관 여행에 관심이 있으며, 그 후 두 사람은 강을 따라가는 하루 코스를 선택합니다. #Peron1#은 그 코스를 추천합니다. 그들은 또한 다른 관심사에 대해서도 이야기합니다. #Fred는 자연 경관의 아름다움을 즐깁니다. 시간이 없음을 설명합니다. 결국 둘은 서로의 관심사에 동의합니다. 결국 그들은 강을 걸으며 하루 코스에 합의합니다. 그들은 내일은 만나기로 합니다. 내일은 강을 건너는 하루 코스에 대해 논의하게 됩니다. 내일은 오후 5시 30분 출발입니다. 내일은 저녁 6시 30분에 만나기로 결정합니다. 내일은 하루 코스는 오후 5시 30분에 다시 만나자는 합의합니다. 내일에는 강은 강은 하루 코스도 있습니다."
test_455,"#Person2#는 #Peron1#에게 비프버거, 프렌치프라이, 밀크셰이크를 요청하고, 바나나를 곁들인 바나나맛 식단을 제공합니다. 이는 다른 제품과 동일합니다. 고객은 이 맛을 원합니다. #Freezy는 이에 동의합니다. 그는 바나나가 들어간 다른 음식을 주문합니다. #person1]은 이에 대해 더 많은 관심을 보입니다. 결국 바 나나나로 주문을 완료합니다. 고객님은 이를 받아들입니다. 고객은 이에 만족합니다. 그는 추가 요금을 지불합니다. #Pesson1by는 이를 받아들였습니다. 그는 또한 바닐라 씨앗을 추가로 주문했습니다. 그는 바닐라는 음료도 주문 완료 완료 완료했습니다."
test_456,"#Person1#은 등불 축제에 대해 이야기하며, 축제 동안 등불에 적힌 수수께끼를 풀기 위해 사람들이 계속 모이고 있다고 설명합니다. 이후 그들은 큰 용 등불을 보고 감탄합니다. 그들은 마침내 큰 불꽃이 나는 것을 발견합니다. 그들은 등불 몸체에도 많은 한자가 있다는 것을 알게 됩니다. 그들은 한자를 배우기로 합니다. 그리고 나서 그들은 다른 시적인 작품을 보러 갑니다. 그들은 함께 관람합니다. 그들은 행복한 장면을 묘사한 중국 시들을 발견합니다. 이는 등불의 몸체에서 많은 한자 소개를 통해 이를 알 수 있습니다. 그들은 모두 한자로 번역된 것입니다. 이는 매우 인상적인 장면입니다. #person2#는 그 시들에 대해 이야기하며 많은 한자를 발견하게 됩니다."
test_457,"#Person1#은 Tina가 면접 첫 두 라운드를 성공적으로 통과한 것을 축하하며, 저녁에 축하를 전하기로 한다. Tinna는 이를 축하하기 위해 카페에서 저녁에 만나기로 한다. 대화는 저녁에 이루어질 예정이다. 그들은 서로에게 축하의 말을 전한다. 카페에서 오후 5시에 만나기로 합의한다. 대화는 자연스럽게 진행되었다. 대화는 마무리된다. 대화 후 그들은 내일 저녁에 다시 만나기로 했다. 대화는 서로의 근황을 묻고, 대화는 끝난다. 그들은 다음 주 월요일에 있을 면접에 대해 이야기하는 것으로 마무리 된다. 대화는 이후 일정을 조율하는 것이 좋다는 데 동의한다. 그들은 파티에서 저녁을 함께 하기로 한다."
test_458,"팀이 카렌을 만나고 카렌이 팀에게 다시 만나자고 제안한다. 그들은 작별 인사를 나눈다. 카렌은 기쁘고 팀도 잘 지낸다고 말한다. 둘은 서로 안부를 묻는다. 팀도 감사의 뜻을 전한다. 그들은 곧 만날 예정이다. 카렌과 팀 모두 잘 지내기를 바란다. 팀은 이에 대해 감사해한다. 팀도 긍정적인 반응을 보인다. 대화는 끝난다. 그들은 다시 돌아다니다 만나기로 한다. 팀도 합류할 예정이다. 팀과 카렌의 대화는 계속 이어지기로 한다. 대화는 마무리 된다. 둘은 서로의 안부를 묻고, 둘은 다 감사워한다. 둘은 다시 만나기를 기대한다. 그들은 서로 잘 지내기로 한다. 둘은 내년에도 만날 계획이다. 팀도 긍정적으로 대화에 합류하기로 한다."
